Record ID,Location ID,Parent Company,Business Name,Trading Name,Legal Company Name,Business Category,Business Subcategory,Independent / Chain,Number of Locations,Website,Facebook,Instagram,Other Social Media,Address Line 1,Address Line 2,Town / City,County,Postcode,Region,Country,Main Phone,Secondary Phone,Mobile,General Email,Sales Email,Purchasing Email,Contact Name,Contact Position,Contact Source,Companies House Number,Company Status,Registered Company Name,Registered Office,Incorporation Date,Existing Vape Brands,Product Categories,Potential Opportunity,Estimated Retail Type,Supplier Information,Sales Notes,Lead Priority,Priority Reasons,Primary Source,Secondary Source,Source Count,Website Checked,Phone Checked,Email Checked,Companies House Checked,Phone Status,Email Status,Last Verified Date,Verification Status,Data Confidence,Duplicate Review,Contact Type,Marketing Legal Basis,Opt-Out Status,Do Not Contact,Date Collected,Lead Status,Date Added,Last Contact,Next Follow-Up,Contact Method,Salesperson,Outcome,CRM Notes
WY-0149,WY-0149-01,,Smokers D'Lite,Smokers D'Lite,,Vape Shop,Vape and smoking accessories,Independent,1,,,,,20 Thorntons Arcade,City Centre,Leeds,West Yorkshire,LS1 6LQ,Yorkshire & Humber,England,,,,,,,,,,,,,,,,vape hardware; e-liquids; smoking accessories,,Vape Shop,,Long-standing city-centre vape/smoking accessories shop in Thorntons Arcade; listed as a verified shop on eCig Directory UK's Leeds network page.,Medium,Independent retailer; Core relevant category,https://ecigdirectory.co.uk/vape-shop-leeds/,https://www.vaporl.com/vape-store-in-leeds-find-an-electronic-cigarette-near-by,2,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0150,WY-0150-01,,Somers of Keighley,Somers Tobacconists,,Tobacco Specialist,Traditional tobacconist,Independent,1,,,,,1 Bow Street,,Keighley,West Yorkshire,BD21 3PB,Yorkshire & Humber,England,01535 604678,,,,,,,,,,,,,,,tobacco; cigars; smoking accessories,,Tobacco Specialist,,"Long-standing specialist tobacconist in Keighley town centre; address and phone consistent across Yelp, Cylex and Citikey listings.",Medium,Independent retailer; Core relevant category,https://www.yelp.com/biz/somers-of-keighley-keighley,https://keighley.cylex-uk.co.uk/company/somers-of-keighley-13656771.html,3,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0151,WY-0151-01,,Soothill Convenience Store & Off Licence,Soothill Convenience Store & Off Licence,Soothill Convenience Store & Off Licence Limited,Convenience Store,Convenience store and off-licence,Independent,1,,,,,,Soothill,Batley,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,11966163,,SOOTHILL CONVENIENCE STORE & OFF LICENCE LIMITED,,,,convenience goods; alcohol,,Convenience Store,,"Registered company found via Companies House search results; a store at 25a Grace Leather Lane, Soothill WF17 6PP appears in directories but was not confirmed as this company's trading address, so left blank.",Low,Independent retailer; Relevant category,https://find-and-update.company-information.service.gov.uk/company/11966163/persons-with-significant-control,https://open.endole.co.uk/insight/company/11966163-soothill-convenience-store-off-licence-limited,2,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0152,WY-0152-01,,Springfield Garage (Keighley),Springfield Garage (Gulf),Springfield Garage (Keighley) Limited,Petrol Station / Forecourt,Independent Gulf-branded forecourt with shop,Independent,1,,,,,Oakworth Road,,Keighley,West Yorkshire,BD21 1QQ,Yorkshire & Humber,England,01535 604629,,,,,,,,,00871540,,SPRINGFIELD GARAGE (KEIGHLEY) LIMITED,,,,fuel; convenience shop lines,,Petrol Station / Forecourt,,"Long-established family limited company (very old CH number 00871540, 1960s incorporation) running a Gulf-branded forecourt on Oakworth Road. Open 6am-10pm daily per directory listing.",Low,Independent retailer; Relevant category,https://find-and-update.company-information.service.gov.uk/company/00871540,https://www.mylocalservices.co.uk/Springfield+Garage-Keighley-2646735.html,3,No,No,No,Yes,Verified directory,Not Found,2026-09-16,Partially Verified,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0153,WY-0153-01,,Stainbeck Off Licence (Best-one),Stainbeck Off Licence,,Off-Licence,Off-licence and convenience store under Best-one symbol,Franchise / Symbol Group,1,,,,,,Chapel Allerton / Meanwood,Leeds,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,alcohol; groceries; snacks,,Off-Licence,Best-one (Bestway) symbol group,Independent retailer trading under the Best-one symbol group in the Chapel Allerton area; street address not captured - follow up.,Low,Independent retailer; Relevant category,https://www.yorkshire.com/chapel-allerton/shopping/off-license,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0154,WY-0154-01,,Star Express Off-Licence & Convenience Store,Star Express,,Off-Licence,Off-licence and convenience store,Independent,1,,,,,Norfolk Avenue,,Huddersfield,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,alcohol; convenience goods; tobacco,,Off-Licence,,"Open 10:00-22:00 seven days, 4.7 Google rating per Yorkshire.com listing; street number and phone not published in accessible sources.",Low,Independent retailer; Relevant category,https://www.yorkshire.com/huddersfield/shopping/off-license/star-express-off-licence-convenience-store,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0155,WY-0155-01,,Stringers Service Station,Stringers Service Station,,Petrol Station / Forecourt,Independent forecourt (Murco fuel) with shop,Independent,1,,,,,102 Southgate,,Pontefract,West Yorkshire,WF8 1PN,Yorkshire & Humber,England,,,,,,,,,,,,,,,,fuel; convenience shop; car cleaning,,Petrol Station / Forecourt,Murco-branded fuel (dealer site),"Also listed as 'Stringers Friarwood Lane Service Station' (Grove Road, WF8 1PN) on PetrolPrices - same site, alternative address details.",Low,Independent retailer; Relevant category,https://www.petrolprices.com/locations/pontefract/grove-road/6837,https://ratings.food.gov.uk/business/313271/stringers-service-station-pontefract,2,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0156,WY-0156-01,,Suki's Cash & Carry,Suki's Cash & Carry Wholesalers,,Cash & Carry,"Household goods, partyware, toys & disposables wholesaler",Independent,1,https://sukiscashandcarry.co.uk/,https://www.facebook.com/sukiscashandcarry/,https://www.instagram.com/sukiscashandcarrybradford/,https://nextdoor.co.uk/pages/sukis-cash-carry-wholesalers/,Garnett Street,Off Leeds Road,Bradford,West Yorkshire,BD3 9HN,Yorkshire & Humber,England,01274 736093,,,,,,,,,,,,,,,partyware; giftware; disposables; toiletries; cleaning; toys; stationery; DIY,,Cash & Carry,"Importers, exporters and distributors of haberdashery products and accessories",Self-described 'Bradford's No.1 household goods cash & carry'. Sister site sukisfireworks.co.uk. Postcode BD3 9HN from official-site snippet; one directory shows BD3 9HB.,Medium,Independent retailer; Core relevant category; Active website; Social presence,https://sukiscashandcarry.co.uk/,https://sukiscashandcarry.co.uk/pages/contact-us,6,Yes,No,No,No,Verified directory,Website Found,2026-09-16,Partially Verified,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0157,WY-0157-01,,Sup Mirfield,Sup Mirfield,,Convenience Store,Convenience store,Independent,1,,https://www.facebook.com/supmirfield/,,,2 Nettleton Road,,Mirfield,West Yorkshire,,Yorkshire & Humber,England,07387 294049,,,,,,,,,,,,,,,convenience goods; drinks; snacks,,Convenience Store,,Address and mobile number taken from the store's own Facebook page details shown in search results; postcode not published.,Medium,Independent retailer; Relevant category; Social presence,https://www.facebook.com/supmirfield/,,1,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0158,WY-0158-01,,Thali Outlet,Thali Outlet,Thali Outlet Ltd,Cash & Carry,"Trade cash & carry - food packaging, disposables and cleaning products",Independent,1,https://www.thalioutlet.com/,https://www.facebook.com/thalioutlet/,,,"Meanwood Buildings, 277a Meanwood Road",Meanwood,Leeds,West Yorkshire,LS7 2JD,Yorkshire & Humber,England,0113 394 8000,,,sales@thalioutlet.com,sales@thalioutlet.com,,,,,08555459,,THALI OUTLET LTD,,,,food packaging; compostable tableware; carrier bags; cleaning products; catering supplies,,Cash & Carry,,Trade counter with showroom and free parking. Company number from Kompass listing (GB08555459) - not verified directly at Companies House (site blocked by proxy).,High,Independent retailer; Core relevant category; Public trade/sales contact; Active website; Social presence,https://www.thalioutlet.com/pages/contact,https://www.thomsonlocal.com/search/party-goods-novelties/leeds/thali-outlet/1678928/01133948000,3,No,No,No,No,Verified directory,Publicly Listed,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0159,WY-0159-01,,The Local: Elland,The Local: Elland,,Off-Licence,Off-licence and everyday essentials,Unknown,1,,,,,160 Westgate,,Elland,West Yorkshire,HX5 0BB,Yorkshire & Humber,England,,,,,,,,,,,,,,,,"beers, wines and spirits; convenience",,Off-Licence,,'The Local' fascia is used by some symbol-group conversions; ownership not established.,Low,Relevant category,https://www.yorkshire.com/elland/shopping/off-license,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0160,WY-0160-01,,The Shisha Shop Bradford,The Shisha Shop Bradford,,Smoke / Shisha Shop,"Shisha retail & wholesale (pipes, flavour, charcoal)",Independent,1,,,https://www.instagram.com/theshishashopbradford/,,61 Leeds Road,,Bradford,West Yorkshire,BD1 5DY,Yorkshire & Humber,England,07466 392838,,,,,,,,,,,,,,,shisha pipes; shisha flavour; charcoal; accessories,,Smoke / Shisha Shop,,Retails AND wholesales shisha products - potential trade buyer. Phone is a WhatsApp number taken from its Instagram profile as summarised in search results.,Medium,Independent retailer; Core relevant category; Social presence,https://www.instagram.com/theshishashopbradford/,,1,No,No,No,No,Unverified,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0161,WY-0161-01,,The Vape Hub,The Vape Hub Bradford,,Vape Shop,Local vape shop,Independent,1,,https://www.facebook.com/tvhbradford/,,,105b Cooper Lane,,Bradford,West Yorkshire,BD6 3PB,Yorkshire & Humber,England,01274 785496,,,,,,,,,,,,,,,vape hardware; e-liquids,,Vape Shop,,South Bradford (Buttershaw/Queensbury side). Address and phone consistent across Cylex and Yell listings.,Medium,Independent retailer; Core relevant category; Social presence,https://www.yell.com/biz/the-vape-hub-bradford-10128282/,https://www.facebook.com/tvhbradford/,3,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0162,WY-0162-01,,The Vape Shop Wakefield,The Vape Shop,,Vape Shop,E-cigarettes and e-liquids (American and British ranges),Independent,1,,https://www.facebook.com/vapeshopwakefield.uk/,,,Horbury Road,,Wakefield,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,e-cigarettes; e-liquids,,Vape Shop,,"Facebook page describes a popular, well-established e-cig shop on the outskirts of Wakefield city centre; Cylex lists it on Horbury Road. Street number not captured.",Medium,Independent retailer; Core relevant category; Social presence,https://www.facebook.com/vapeshopwakefield.uk/,https://wakefield.cylex-uk.co.uk/company/the-vape-shop-26780276.html,2,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0163,WY-0163-01,,The Vintage Vapour Co,The Vintage Vapour Co,The Vintage Vapour Co Ltd,Vape Shop,Vape retailer,Independent,1,,,,,12 Town End,,Ossett,West Yorkshire,WF5 8BJ,Yorkshire & Humber,England,,,,,,,,,,,,,,,,vape hardware; e-liquids,,Vape Shop,,Listed in Vape Geezer West Yorkshire directory as 'The Vintage Vapour Co Ltd' - limited company suffix from the directory listing; Companies House record not yet verified.,Medium,Independent retailer; Core relevant category,https://vapegeezer.co.uk/vape-shop-directory/locations/west-yorkshire/,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0164,WY-0164-01,,Thornhill Convenience Store,Thornhill Convenience Store,,Convenience Store,Convenience store,Independent,1,,,,,1b Brewery Lane,Thornhill,Dewsbury,West Yorkshire,WF12 9DZ,Yorkshire & Humber,England,01924 462478,,,,,,,,,,,,,,,convenience goods; groceries; tobacco,,Convenience Store,,,Low,Independent retailer; Relevant category,https://dewsbury.cylex-uk.co.uk/company/thornhill-convenience-store-28660320.html,,1,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0165,WY-0165-01,,Todmorden Newscentre,Todmorden Newscentre (formerly Cryers News),TODMORDEN NEWS CENTRE LIMITED,Newsagent,Newsagent with Amazon Counter parcel service,Independent,1,,,,,15 Bridge Street,,Todmorden,West Yorkshire,OL14 5AQ,Yorkshire & Humber,England,01706 819889,,,,,,,,,07292504,Active,TODMORDEN NEWS CENTRE LIMITED,"15 Bridge Street, Todmorden, Lancashire, OL14 5AQ",2010-06-22,,news; tobacco; confectionery; convenience,,Newsagent,,"SIC: retail sale in non-specialised stores with food, beverages or tobacco predominating. Micro company. Registered office address uses the historic 'Lancashire' postal county; the town is in Calderdale, West Yorkshire.",Low,Independent retailer; Relevant category,https://find-and-update.company-information.service.gov.uk/company/07292504,https://www.yell.com/biz/todmorden-newscentre-ltd-formerly-cryers-news-todmorden-1105850/,3,No,No,No,Yes,Verified directory,Not Found,2026-09-16,Partially Verified,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0166,WY-0166-01,,Told Vape Co,Told Vape Co,,Vape Shop,Vape retailer,Independent,1,,,,,29 Queen Street,,Horbury,West Yorkshire,WF4 6LP,Yorkshire & Humber,England,,,,,,,,,,,,,,,,vape hardware; e-liquids,,Vape Shop,,Independent vape shop on Horbury high street (Queen Street).,Medium,Independent retailer; Core relevant category,https://ecigdirectory.co.uk/vape-shop/listing/told-vape-co,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0167,WY-0167-01,,Top Shelf Off Licence,Top Shelf Off Licence,,Off-Licence,Off-licence,Independent,1,,,,,557 Leeds Road,Outwood,Wakefield,West Yorkshire,WF1 2JL,Yorkshire & Humber,England,,,,,,,,,,,,,,,,alcohol; tobacco; convenience,,Off-Licence,,Address surfaced from Wakefield Council food-hygiene-derived listings in search results.,Low,Independent retailer; Relevant category,https://www.foodhygienerankings.co.uk/authorities/wakefield,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0168,WY-0168-01,,Turners Food & Wine,Turners Food & Wine,Turners Food & Wine Ltd,Convenience Store,Convenience store with off-licence,Independent,1,,,,,,Beeston,Leeds,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,groceries; alcohol,,Convenience Store,,Local convenience store in Beeston listed as 'Turners Food & Wine Ltd' (limited company) in Yorkshire.com off-licence listings; street address not captured - follow up.,Low,Independent retailer; Relevant category,https://www.yorkshire.com/leeds/shopping/off-license,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0169,WY-0169-01,,Tylor's Booze,Tylor's Booze,Tylor Booze Shop Ltd,Off-Licence,Off-licence,Independent,1,,,,,33 Albion Street,,Castleford,West Yorkshire,WF10 1EG,Yorkshire & Humber,England,,,,,,,,,,12100725,Active,TYLOR BOOZE SHOP LTD,,2019-07-12,,alcohol; spirits; convenience,,Off-Licence,,CAUTION: a 2021 Wakefield Express article surfaced in the same search reporting a Castleford shop surrendering its alcohol licence after police allegedly found counterfeit cigarettes - it is not confirmed whether this concerns these premises; the shop still has a current FSA hygiene listing. Verify licence status before outreach.,Low,Independent retailer; Relevant category,https://find-and-update.company-information.service.gov.uk/company/12100725,https://www.yorkshire.com/castleford/shopping/off-license/tylors-booze,4,No,No,No,Yes,Not Found,Not Found,2026-09-16,Partially Verified,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0170,WY-0170-01,,Umrah Supermarket,Umrah Supermarket,,Independent Supermarket,"South Asian, Middle Eastern and African foods supermarket",Independent,1,,https://www.facebook.com/p/Umrah-Supermarket-Huddersfield-61555683256072/,,,Trinity Street,,Huddersfield,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,"South Asian, Middle Eastern and African groceries; halal foods",,Independent Supermarket,,"Open 08:00-22:00 Mon-Sat, 12:00-21:00 Sun per Yorkshire.com; street number and phone not published in accessible sources.",Medium,Independent retailer; Relevant category; Social presence,https://www.facebook.com/p/Umrah-Supermarket-Huddersfield-61555683256072/,https://www.yorkshire.com/huddersfield/shopping/supermarkets/umrah-supermarket-huddersfield,2,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0171,WY-0171-01,,VAPE (Heckmondwike),VAPE,,Vape Shop,Vape retailer,Independent,1,,,,,36 Market Street,,Heckmondwike,West Yorkshire,WF16 0JG,Yorkshire & Humber,England,01924 650140,,,,,,,,,,,,,,,vape hardware; e-liquids; disposable vapes,,Vape Shop,,Trades simply as 'VAPE' on Market Street; listed on eCig Directory UK and The UK High Street with matching address and phone.,Medium,Independent retailer; Core relevant category,https://ecigdirectory.co.uk/vape-shop/listing/vape-heckmondwike,https://www.theukhighstreet.com/store/0/65960/757/,2,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0172,WY-0172-01,,Vape Dream,Vape Dream,,Vape Shop,Vape retailer,Independent,1,,https://www.facebook.com/p/Vape-Dream-Vape-Shop-61558567906935/,,,,,Dewsbury,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,vape hardware; e-liquids,,Vape Shop,,Active Facebook business page for a Dewsbury vape shop; street address not published in accessible sources.,Medium,Independent retailer; Core relevant category; Social presence,https://www.facebook.com/p/Vape-Dream-Vape-Shop-61558567906935/,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0173,WY-0173-01,,Vape N Go,Vape N Go,,Vape Shop,,Independent,1,,,,,14 The Square,Woolshops Shopping Centre,Halifax,West Yorkshire,HX1 1RU,Yorkshire & Humber,England,,,,,,,,,,,,,,,,vapes; e-liquids,,Vape Shop,,,Medium,Independent retailer; Core relevant category,https://www.yell.com/s/tobacconists-halifax.html,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0174,WY-0174-01,,Vape Nation UK,Vape Nation UK,,Vape Shop,E-cigarette / e-liquid retailer,Independent,1,https://vapenationeshop.co.uk/,,,,31 New Street,Town Centre,Huddersfield,West Yorkshire,HD1 2AZ,Yorkshire & Humber,England,07809 655738,,,info@vapenationeshop.co.uk,,,,,,,,,,,,vape hardware; e-liquids; disposable vapes,,Vape Shop,,Town-centre store at the arcade entrance on New Street. Own e-shop site vapenationeshop.co.uk found in search results but could not be fetched (proxy blocked).,Medium,Independent retailer; Core relevant category; Public email available; Active website,https://vapenationeshop.co.uk/contact-us/,https://ecigdirectory.co.uk/vape-shop/listing/vape-nation-uk-huddersfield,2,No,No,Yes,No,Verified directory,Website Found,2026-09-16,Partially Verified,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0175,WY-0175-01,,Vape Road,Vape Road,,Vape Shop,,Independent,1,,,,,66 Commercial Street,,Brighouse,West Yorkshire,HD6 1AQ,Yorkshire & Humber,England,01484 917785,,,,,,,,,,,,,,,vape hardware; e-liquids,,Vape Shop,,Well-reviewed for customer service and product range per Cylex AI review summary.,Medium,Independent retailer; Core relevant category,https://brighouse.cylex-uk.co.uk/company/vape-road-27599481.html,https://www.visitbrighouse.co.uk/directory/vape-road/,2,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0176,WY-0176-01,,Vape Road Cleckheaton,Vape Road,,Vape Shop,Vape retailer,Independent,1,,,,,Railway Street,,Cleckheaton,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,vape hardware; e-liquids; disposable vapes,,Vape Shop,,"Cylex lists it on Railway Street with an 01274 398xxx number shown only in truncated form, so no phone recorded.",Medium,Independent retailer; Core relevant category,https://cleckheaton.cylex-uk.co.uk/company/vape-road-cleckheaton-26986187.html,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0177,WY-0177-01,,Vape Suite,Vape Suite,Vape Suite (Huddersfield) Ltd,Vape Shop,E-cigarette / e-liquid / disposables retailer,Independent,1,,,,,7 King Street,Town Centre,Huddersfield,West Yorkshire,HD1 2QD,Yorkshire & Humber,England,01484 312366,,,,,,,,,13476013,,VAPE SUITE (HUDDERSFIELD) LTD,,,,vape hardware; e-liquids; disposable vapes,,Vape Shop,,"Well-reviewed town-centre vape shop. Companies House match VAPE SUITE (HUDDERSFIELD) LTD found in search results; company page not opened, so status/incorporation not recorded.",Medium,Independent retailer; Core relevant category,https://find-and-update.company-information.service.gov.uk/company/13476013,https://www.yell.com/biz/vape-suite-huddersfield-9317660/,4,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0178,WY-0178-01,,Vape and Wine Village,Vape and Wine Village,,Off-Licence,Off-licence and vape shop,Independent,1,,,,,13-15 Hyde Park Road,Hyde Park / Burley,Leeds,West Yorkshire,LS6 1PY,Yorkshire & Humber,England,,,,,,,,,,,,,,,,wine; beer; spirits; vapes,,Off-Licence,,Combined off-licence and vape retailer serving the Hyde Park student area.,Low,Independent retailer; Relevant category,https://www.yorkshire.com/leeds/shopping/off-license,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0179,WY-0179-01,,VapeShop Leeds,VapeShop Leeds,,Vape Shop,E-cigarette specialist,Independent,1,,,,,229 Selby Road,Halton,Leeds,West Yorkshire,LS15 7HW,Yorkshire & Humber,England,,,,,,,,,,,,,,,,e-cigarettes; tanks; mods; e-liquids,,Vape Shop,,Independent e-cig specialist with free parking; newly refurbished per directory listing.,Medium,Independent retailer; Core relevant category,https://ecigdirectory.co.uk/vape-shop/listing/vapeshop-leeds,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0180,WY-0180-01,,Vaperites,Vaperites,,Vape Shop,Vape retailer and wholesaler,Independent,1,https://vaperites.co.uk,https://www.facebook.com/TheVapePeople/,,,9 Horse Fair,,Pontefract,West Yorkshire,WF8 1PE,Yorkshire & Humber,England,01977 278484,,,vaperite@gmail.com,,,,,,,,,,,,e-cigarettes; e-liquids; disposables,,Vape Shop,"Acts as both retailer and wholesaler of e-cigarettes, e-liquids and disposables",Postcode WF8 1PE confirmed from the shop's own Facebook opening-times post. Directly opposite Pontefract bus station area (Horse Fair).,High,Independent retailer; Core relevant category; Public email available; Active website; Social presence,https://www.facebook.com/TheVapePeople/posts/new-opening-times9-horsefair-pontefract-wf8-1pe/417671657263981/,https://vapeshops.puffingbird.com/yorkshire-and-the-humber/pontefract/vaperites-e-cigarette-store,2,No,No,No,No,Verified directory,Unverified,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0181,WY-0181-01,,Vapestation,Vapestation,,Vape Shop,E-liquid and hardware specialist,Independent,1,,,,https://nextdoor.co.uk/pages/vapestation-inc-limited-halifax-yorkshire/,39a Horton Street,,Halifax,West Yorkshire,HX1 1QE,Yorkshire & Humber,England,01422 365557,,,,,,,,,,,,,,premium American e-juices; high-end devices and atomisers,vape hardware; e-liquids,,Vape Shop,,"Nextdoor page is titled 'Vapestation Inc Limited', suggesting the legal name, but this was not verified at Companies House (site fetch blocked).",Medium,Independent retailer; Core relevant category; Social presence,https://www.yell.com/biz/vape-station-halifax-8116342/,https://www.yelp.com/biz/vapestation-halifax,2,No,No,No,No,Verified directory,Not Found,2026-09-16,Requires Verification,Medium,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
WY-0182,WY-0182-01,,Vaping Bar Normanton,Vaping Bar Normanton,,Vape Shop,Vape retailer,Independent,1,,https://www.facebook.com/p/Vaping-Bar-Normanton-100063635944918/,,,,,Normanton,West Yorkshire,,Yorkshire & Humber,England,,,,,,,,,,,,,,,,e-liquids; vape hardware,,Vape Shop,,Facebook page describes quality e-cig liquid and hardware with knowledgeable staff aimed at smokers trying to quit. Street address not found in accessible sources - needs follow-up.,Medium,Independent retailer; Core relevant category; Social presence,https://www.facebook.com/p/Vaping-Bar-Normanton-100063635944918/,,1,No,No,No,No,Not Found,Not Found,2026-09-16,Requires Verification,Low,,Business (B2B),Legitimate interest (B2B) - assess per campaign; PECR: corporate subscribers,,No,2026-09-16,New,2026-09-16,,,,,,
